"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"USA","SHPRICE","TOT","IDX2015","M","2013-11",94.64922,
"USA","SHPRICE","TOT","IDX2015","M","2013-12",95.09109,
"USA","SHPRICE","TOT","IDX2015","M","2014-01",95.98233,
"USA","SHPRICE","TOT","IDX2015","M","2014-02",95.36447,
"USA","SHPRICE","TOT","IDX2015","M","2014-03",97.53705,
"USA","SHPRICE","TOT","IDX2015","M","2014-04",98.45526,
"USA","SHPRICE","TOT","IDX2015","M","2014-05",99.72694,
"USA","SHPRICE","TOT","IDX2015","M","2014-06",102.1338,
"USA","SHPRICE","TOT","IDX2015","M","2014-07",102.8774,
"USA","SHPRICE","TOT","IDX2015","M","2014-08",101.5284,
"USA","SHPRICE","TOT","IDX2015","M","2014-09",102.3879,
"USA","SHPRICE","TOT","IDX2015","M","2014-10",98.07211,
"USA","SHPRICE","TOT","IDX2015","M","2014-11",102.2602,
"USA","SHPRICE","TOT","IDX2015","M","2014-12",101.3765,
"USA","SHPRICE","TOT","IDX2015","M","2015-01",100.0791,
"USA","SHPRICE","TOT","IDX2015","M","2015-02",102.7756,
"USA","SHPRICE","TOT","IDX2015","M","2015-03",102.2537,
"USA","SHPRICE","TOT","IDX2015","M","2015-04",103.8488,
"USA","SHPRICE","TOT","IDX2015","M","2015-05",104.4068,
"USA","SHPRICE","TOT","IDX2015","M","2015-06",103.1632,
"USA","SHPRICE","TOT","IDX2015","M","2015-07",101.6938,
"USA","SHPRICE","TOT","IDX2015","M","2015-08",98.64014,
"USA","SHPRICE","TOT","IDX2015","M","2015-09",93.22412,
"USA","SHPRICE","TOT","IDX2015","M","2015-10",96.70031,
"USA","SHPRICE","TOT","IDX2015","M","2015-11",97.66068,
"USA","SHPRICE","TOT","IDX2015","M","2015-12",95.55367,
"USA","SHPRICE","TOT","IDX2015","M","2016-01",89.20781,
"USA","SHPRICE","TOT","IDX2015","M","2016-02",88.24099,
"USA","SHPRICE","TOT","IDX2015","M","2016-03",94.19507,
"USA","SHPRICE","TOT","IDX2015","M","2016-04",96.83752,
"USA","SHPRICE","TOT","IDX2015","M","2016-05",96.83658,
"USA","SHPRICE","TOT","IDX2015","M","2016-06",97.52459,
"USA","SHPRICE","TOT","IDX2015","M","2016-07",99.99921,
"USA","SHPRICE","TOT","IDX2015","M","2016-08",101.048,
"USA","SHPRICE","TOT","IDX2015","M","2016-09",100.2302,
"USA","SHPRICE","TOT","IDX2015","M","2016-10",99.05186,
"USA","SHPRICE","TOT","IDX2015","M","2016-11",99.85423,
"USA","SHPRICE","TOT","IDX2015","M","2016-12",103.8437,
"USA","SHPRICE","TOT","IDX2015","M","2017-01",105.0235,
"USA","SHPRICE","TOT","IDX2015","M","2017-02",106.9744,
"USA","SHPRICE","TOT","IDX2015","M","2017-03",107.798,
"USA","SHPRICE","TOT","IDX2015","M","2017-04",107.2743,
"USA","SHPRICE","TOT","IDX2015","M","2017-05",108.3879,
"USA","SHPRICE","TOT","IDX2015","M","2017-06",109.9261,
"USA","SHPRICE","TOT","IDX2015","M","2017-07",111.1847,
"USA","SHPRICE","TOT","IDX2015","M","2017-08",110.9526,
"USA","SHPRICE","TOT","IDX2015","M","2017-09",112.8619,
"USA","SHPRICE","TOT","IDX2015","M","2017-10",115.6323,
"USA","SHPRICE","TOT","IDX2015","M","2017-11",115.9486,
"USA","SHPRICE","TOT","IDX2015","M","2017-12",119.0448,
"USA","SHPRICE","TOT","IDX2015","M","2018-01",124.2432,
"USA","SHPRICE","TOT","IDX2015","M","2018-02",119.4891,
"USA","SHPRICE","TOT","IDX2015","M","2018-03",118.0817,
"USA","SHPRICE","TOT","IDX2015","M","2018-04",117.4013,
"USA","SHPRICE","TOT","IDX2015","M","2018-05",118.3035,
"USA","SHPRICE","TOT","IDX2015","M","2018-06",118.5999,
"USA","SHPRICE","TOT","IDX2015","M","2018-07",119.5296,
"USA","SHPRICE","TOT","IDX2015","M","2018-08",121.2815,
"USA","SHPRICE","TOT","IDX2015","M","2018-09",122.2612,
"USA","SHPRICE","TOT","IDX2015","M","2018-10",117.4184,
"USA","SHPRICE","TOT","IDX2015","M","2018-11",115.5294,
"USA","SHPRICE","TOT","IDX2015","M","2018-12",108.7552,
"USA","SHPRICE","TOT","IDX2015","M","2019-01",111.1662,
"USA","SHPRICE","TOT","IDX2015","M","2019-02",117.2234,
"USA","SHPRICE","TOT","IDX2015","M","2019-03",118.283,
"USA","SHPRICE","TOT","IDX2015","M","2019-04",121.0378,
"USA","SHPRICE","TOT","IDX2015","M","2019-05",118.6425,
"USA","SHPRICE","TOT","IDX2015","M","2019-06",120.1735,
"USA","SHPRICE","TOT","IDX2015","M","2019-07",123.43,
"USA","SHPRICE","TOT","IDX2015","M","2019-08",118.284,
"USA","SHPRICE","TOT","IDX2015","M","2019-09",121.7589,
"USA","SHPRICE","TOT","IDX2015","M","2019-10",121.3509,
"USA","SHPRICE","TOT","IDX2015","M","2019-11",125.887,
"USA","SHPRICE","TOT","IDX2015","M","2019-12",128.5203,
"USA","SHPRICE","TOT","IDX2015","M","2020-01",130.9052,
"USA","SHPRICE","TOT","IDX2015","M","2020-02",128.6936,
"USA","SHPRICE","TOT","IDX2015","M","2020-03",100.458,
"USA","SHPRICE","TOT","IDX2015","M","2020-04",101.8041,
"USA","SHPRICE","TOT","IDX2015","M","2020-05",105.6555,
"USA","SHPRICE","TOT","IDX2015","M","2020-06",113.1662,
"USA","SHPRICE","TOT","IDX2015","M","2020-07",115.0943,
"USA","SHPRICE","TOT","IDX2015","M","2020-08",120.638,
"USA","SHPRICE","TOT","IDX2015","M","2020-09",119.7456,
"USA","SHPRICE","TOT","IDX2015","M","2020-10",121.4711,
"USA","SHPRICE","TOT","IDX2015","M","2020-11",128.248,
"USA","SHPRICE","TOT","IDX2015","M","2020-12",134.5941,
"USA","SHPRICE","TOT","IDX2015","M","2021-01",138.8357,
"USA","SHPRICE","TOT","IDX2015","M","2021-02",142.3429,
"USA","SHPRICE","TOT","IDX2015","M","2021-03",144.9649,
"USA","SHPRICE","TOT","IDX2015","M","2021-04",150.286,
"USA","SHPRICE","TOT","IDX2015","M","2021-05",153.5066,
"USA","SHPRICE","TOT","IDX2015","M","2021-06",155.2178,
"USA","SHPRICE","TOT","IDX2015","M","2021-07",154.7849,
"USA","SHPRICE","TOT","IDX2015","M","2021-08",156.6078,
"USA","SHPRICE","TOT","IDX2015","M","2021-09",155.121,
"USA","SHPRICE","TOT","IDX2015","M","2021-10",156.8541,
"USA","SHPRICE","TOT","IDX2015","M","2021-11",159.9428,
"USA","SHPRICE","TOT","IDX2015","M","2021-12",157.3382,
"USA","SHPRICE","TOT","IDX2015","M","2022-01",158.1003,
"USA","SHPRICE","TOT","IDX2015","M","2022-02",155.2735,
"USA","SHPRICE","TOT","IDX2015","M","2022-03",152.9557,
"USA","SHPRICE","TOT","IDX2015","M","2022-04",153.5939,
"USA","SHPRICE","TOT","IDX2015","M","2022-05",144.4183,
"USA","SHPRICE","TOT","IDX2015","M","2022-06",139.7295,
"USA","SHPRICE","TOT","IDX2015","M","2022-07",137.4874,
"USA","SHPRICE","TOT","IDX2015","M","2022-08",144.2186,
"USA","SHPRICE","TOT","IDX2015","M","2022-09",135.1335,
"USA","SHPRICE","TOT","IDX2015","M","2022-10",131.9779,
"USA","SHPRICE","TOT","IDX2015","M","2022-11",142.0909,
"USA","SHPRICE","TOT","IDX2015","M","2022-12",143.193,
"USA","SHPRICE","TOT","IDX2015","M","2023-01",147.018,
"USA","SHPRICE","TOT","IDX2015","M","2023-02",148.2392,
"USA","SHPRICE","TOT","IDX2015","M","2023-03",141.1346,
"USA","SHPRICE","TOT","IDX2015","M","2023-04",145.1761,
"USA","SHPRICE","TOT","IDX2015","M","2023-05",142.5833,
"USA","SHPRICE","TOT","IDX2015","M","2023-06",145.8344,
"USA","SHPRICE","TOT","IDX2015","M","2023-07",150.752,
"USA","SHPRICE","TOT","IDX2015","M","2023-08",149.6734,
"USA","SHPRICE","TOT","IDX2015","M","2023-09",147.9842,
"BRA","SHPRICE","TOT","IDX2015","M","2013-10",108.825,
"BRA","SHPRICE","TOT","IDX2015","M","2013-11",106.182,
"BRA","SHPRICE","TOT","IDX2015","M","2013-12",102.2032,
"BRA","SHPRICE","TOT","IDX2015","M","2014-01",98.92286,
"BRA","SHPRICE","TOT","IDX2015","M","2014-02",95.15662,
"BRA","SHPRICE","TOT","IDX2015","M","2014-03",94.52103,
"BRA","SHPRICE","TOT","IDX2015","M","2014-04",103.5146,
"BRA","SHPRICE","TOT","IDX2015","M","2014-05",106.5798,
"BRA","SHPRICE","TOT","IDX2015","M","2014-06",108.075,
"BRA","SHPRICE","TOT","IDX2015","M","2014-07",111.8882,
"BRA","SHPRICE","TOT","IDX2015","M","2014-08",116.0106,
"BRA","SHPRICE","TOT","IDX2015","M","2014-09",117.0744,
"BRA","SHPRICE","TOT","IDX2015","M","2014-10",109.1684,
"BRA","SHPRICE","TOT","IDX2015","M","2014-11",107.6165,
"BRA","SHPRICE","TOT","IDX2015","M","2014-12",100.6136,
"BRA","SHPRICE","TOT","IDX2015","M","2015-01",97.31792,
"BRA","SHPRICE","TOT","IDX2015","M","2015-02",100.8094,
"BRA","SHPRICE","TOT","IDX2015","M","2015-03",101.2584,
"BRA","SHPRICE","TOT","IDX2015","M","2015-04",109.2835,
"BRA","SHPRICE","TOT","IDX2015","M","2015-05",112.1513,
"BRA","SHPRICE","TOT","IDX2015","M","2015-06",107.445,
"BRA","SHPRICE","TOT","IDX2015","M","2015-07",103.5964,
"BRA","SHPRICE","TOT","IDX2015","M","2015-08",95.79922,
"BRA","SHPRICE","TOT","IDX2015","M","2015-09",93.05756,
"BRA","SHPRICE","TOT","IDX2015","M","2015-10",95.17151,
"BRA","SHPRICE","TOT","IDX2015","M","2015-11",94.58144,
"BRA","SHPRICE","TOT","IDX2015","M","2015-12",89.52837,
"BRA","SHPRICE","TOT","IDX2015","M","2016-01",79.37943,
"BRA","SHPRICE","TOT","IDX2015","M","2016-02",82.33208,
"BRA","SHPRICE","TOT","IDX2015","M","2016-03",98.8275,
"BRA","SHPRICE","TOT","IDX2015","M","2016-04",104.3349,
"BRA","SHPRICE","TOT","IDX2015","M","2016-05",102.3456,
"BRA","SHPRICE","TOT","IDX2015","M","2016-06",100.7682,
"BRA","SHPRICE","TOT","IDX2015","M","2016-07",110.5329,
"BRA","SHPRICE","TOT","IDX2015","M","2016-08",116.4915,
"BRA","SHPRICE","TOT","IDX2015","M","2016-09",117.524,
"BRA","SHPRICE","TOT","IDX2015","M","2016-10",125.3706,
"BRA","SHPRICE","TOT","IDX2015","M","2016-11",123.7631,
"BRA","SHPRICE","TOT","IDX2015","M","2016-12",118.8782,
"BRA","SHPRICE","TOT","IDX2015","M","2017-01",127.8422,
"BRA","SHPRICE","TOT","IDX2015","M","2017-02",133.5231,
"BRA","SHPRICE","TOT","IDX2015","M","2017-03",130.6343,
"BRA","SHPRICE","TOT","IDX2015","M","2017-04",129.2743,
"BRA","SHPRICE","TOT","IDX2015","M","2017-05",130.8377,
"BRA","SHPRICE","TOT","IDX2015","M","2017-06",124.575,
"BRA","SHPRICE","TOT","IDX2015","M","2017-07",129.5817,
"BRA","SHPRICE","TOT","IDX2015","M","2017-08",138.2209,
"BRA","SHPRICE","TOT","IDX2015","M","2017-09",149.1881,
"BRA","SHPRICE","TOT","IDX2015","M","2017-10",152.9576,
"BRA","SHPRICE","TOT","IDX2015","M","2017-11",147.1864,
"BRA","SHPRICE","TOT","IDX2015","M","2017-12",148.2945,
"BRA","SHPRICE","TOT","IDX2015","M","2018-01",162.2355,
"BRA","SHPRICE","TOT","IDX2015","M","2018-02",169.2701,
"BRA","SHPRICE","TOT","IDX2015","M","2018-03",171.1664,
"BRA","SHPRICE","TOT","IDX2015","M","2018-04",170.82,
"BRA","SHPRICE","TOT","IDX2015","M","2018-05",165.1709,
"BRA","SHPRICE","TOT","IDX2015","M","2018-06",146.0071,
"BRA","SHPRICE","TOT","IDX2015","M","2018-07",154.4901,
"BRA","SHPRICE","TOT","IDX2015","M","2018-08",156.2918,
"BRA","SHPRICE","TOT","IDX2015","M","2018-09",154.745,
"BRA","SHPRICE","TOT","IDX2015","M","2018-10",169.0305,
"BRA","SHPRICE","TOT","IDX2015","M","2018-11",175.6551,
"BRA","SHPRICE","TOT","IDX2015","M","2018-12",174.7213,
"BRA","SHPRICE","TOT","IDX2015","M","2019-01",189.5323,
"BRA","SHPRICE","TOT","IDX2015","M","2019-02",194.2968,
"BRA","SHPRICE","TOT","IDX2015","M","2019-03",193.1395,
"BRA","SHPRICE","TOT","IDX2015","M","2019-04",191.5144,
"BRA","SHPRICE","TOT","IDX2015","M","2019-05",189.3634,
"BRA","SHPRICE","TOT","IDX2015","M","2019-06",198.997,
"BRA","SHPRICE","TOT","IDX2015","M","2019-07",207.9387,
"BRA","SHPRICE","TOT","IDX2015","M","2019-08",202.1138,
"BRA","SHPRICE","TOT","IDX2015","M","2019-09",207.9997,
"BRA","SHPRICE","TOT","IDX2015","M","2019-10",210.2542,
"BRA","SHPRICE","TOT","IDX2015","M","2019-11",216.1423,
"BRA","SHPRICE","TOT","IDX2015","M","2019-12",227.2785,
"BRA","SHPRICE","TOT","IDX2015","M","2020-01",234.7367,
"BRA","SHPRICE","TOT","IDX2015","M","2020-02",227.5203,
"BRA","SHPRICE","TOT","IDX2015","M","2020-03",163.7654,
"BRA","SHPRICE","TOT","IDX2015","M","2020-04",156.0017,
"BRA","SHPRICE","TOT","IDX2015","M","2020-05",163.5291,
"BRA","SHPRICE","TOT","IDX2015","M","2020-06",189.7612,
"BRA","SHPRICE","TOT","IDX2015","M","2020-07",203.6085,
"BRA","SHPRICE","TOT","IDX2015","M","2020-08",204.3305,
"BRA","SHPRICE","TOT","IDX2015","M","2020-09",198.2714,
"BRA","SHPRICE","TOT","IDX2015","M","2020-10",196.7122,
"BRA","SHPRICE","TOT","IDX2015","M","2020-11",210.4163,
"BRA","SHPRICE","TOT","IDX2015","M","2020-12",232.9825,
"BRA","SHPRICE","TOT","IDX2015","M","2021-01",240.8497,
"BRA","SHPRICE","TOT","IDX2015","M","2021-02",236.4464,
"BRA","SHPRICE","TOT","IDX2015","M","2021-03",228.7532,
"BRA","SHPRICE","TOT","IDX2015","M","2021-04",239.2676,
"BRA","SHPRICE","TOT","IDX2015","M","2021-05",245.5253,
"BRA","SHPRICE","TOT","IDX2015","M","2021-06",259.1819,
"BRA","SHPRICE","TOT","IDX2015","M","2021-07",253.1263,
"BRA","SHPRICE","TOT","IDX2015","M","2021-08",241.694,
"BRA","SHPRICE","TOT","IDX2015","M","2021-09",229.1223,
"BRA","SHPRICE","TOT","IDX2015","M","2021-10",221.36,
"BRA","SHPRICE","TOT","IDX2015","M","2021-11",209.7797,
"BRA","SHPRICE","TOT","IDX2015","M","2021-12",212.5653,
"BRA","SHPRICE","TOT","IDX2015","M","2022-01",214.4515,
"BRA","SHPRICE","TOT","IDX2015","M","2022-02",226.7542,
"BRA","SHPRICE","TOT","IDX2015","M","2022-03",231.1479,
"BRA","SHPRICE","TOT","IDX2015","M","2022-04",231.1119,
"BRA","SHPRICE","TOT","IDX2015","M","2022-05",216.5761,
"BRA","SHPRICE","TOT","IDX2015","M","2022-06",208.329,
"BRA","SHPRICE","TOT","IDX2015","M","2022-07",199.0975,
"BRA","SHPRICE","TOT","IDX2015","M","2022-08",221.1014,
"BRA","SHPRICE","TOT","IDX2015","M","2022-09",222.3382,
"BRA","SHPRICE","TOT","IDX2015","M","2022-10",232.153,
"BRA","SHPRICE","TOT","IDX2015","M","2022-11",225.7047,
"BRA","SHPRICE","TOT","IDX2015","M","2022-12",216.3027,
"BRA","SHPRICE","TOT","IDX2015","M","2023-01",222.5101,
"BRA","SHPRICE","TOT","IDX2015","M","2023-02",217.7903,
"BRA","SHPRICE","TOT","IDX2015","M","2023-03",205.8688,
"BRA","SHPRICE","TOT","IDX2015","M","2023-04",208.4563,
"BRA","SHPRICE","TOT","IDX2015","M","2023-05",216.4245,
"BRA","SHPRICE","TOT","IDX2015","M","2023-06",235.2478,
"BRA","SHPRICE","TOT","IDX2015","M","2023-07",239.6028,
"BRA","SHPRICE","TOT","IDX2015","M","2023-08",236.2484,
"BRA","SHPRICE","TOT","IDX2015","M","2023-09",234.8659,
"CHL","SHPRICE","TOT","IDX2015","M","2013-10",100.7342,
"CHL","SHPRICE","TOT","IDX2015","M","2013-11",99.24092,
"CHL","SHPRICE","TOT","IDX2015","M","2013-12",96.57301,
"CHL","SHPRICE","TOT","IDX2015","M","2014-01",95.00108,
"CHL","SHPRICE","TOT","IDX2015","M","2014-02",94.18922,
"CHL","SHPRICE","TOT","IDX2015","M","2014-03",96.49543,
"CHL","SHPRICE","TOT","IDX2015","M","2014-04",100.3129,
"CHL","SHPRICE","TOT","IDX2015","M","2014-05",101.9748,
"CHL","SHPRICE","TOT","IDX2015","M","2014-06",100.7853,
"CHL","SHPRICE","TOT","IDX2015","M","2014-07",101.4471,
"CHL","SHPRICE","TOT","IDX2015","M","2014-08",101.943,
"CHL","SHPRICE","TOT","IDX2015","M","2014-09",103.4814,
"CHL","SHPRICE","TOT","IDX2015","M","2014-10",99.95536,
"CHL","SHPRICE","TOT","IDX2015","M","2014-11",101.8425,
"CHL","SHPRICE","TOT","IDX2015","M","2014-12",100.1912,
"CHL","SHPRICE","TOT","IDX2015","M","2015-01",99.00465,
"CHL","SHPRICE","TOT","IDX2015","M","2015-02",102.245,
"CHL","SHPRICE","TOT","IDX2015","M","2015-03",100.7247,
"CHL","SHPRICE","TOT","IDX2015","M","2015-04",103.7255,
"CHL","SHPRICE","TOT","IDX2015","M","2015-05",104.946,
"CHL","SHPRICE","TOT","IDX2015","M","2015-06",101.6704,
"CHL","SHPRICE","TOT","IDX2015","M","2015-07",99.45236,
"CHL","SHPRICE","TOT","IDX2015","M","2015-08",98.14902,
"CHL","SHPRICE","TOT","IDX2015","M","2015-09",97.37101,
"CHL","SHPRICE","TOT","IDX2015","M","2015-10",99.13374,
"CHL","SHPRICE","TOT","IDX2015","M","2015-11",98.84765,
"CHL","SHPRICE","TOT","IDX2015","M","2015-12",94.73005,
"CHL","SHPRICE","TOT","IDX2015","M","2016-01",93.33916,
"CHL","SHPRICE","TOT","IDX2015","M","2016-02",96.19506,
"CHL","SHPRICE","TOT","IDX2015","M","2016-03",100.6115,
"CHL","SHPRICE","TOT","IDX2015","M","2016-04",102.9952,
"CHL","SHPRICE","TOT","IDX2015","M","2016-05",103.8684,
"CHL","SHPRICE","TOT","IDX2015","M","2016-06",104.0576,
"CHL","SHPRICE","TOT","IDX2015","M","2016-07",106.9574,
"CHL","SHPRICE","TOT","IDX2015","M","2016-08",108.6684,
"CHL","SHPRICE","TOT","IDX2015","M","2016-09",107.7434,
"CHL","SHPRICE","TOT","IDX2015","M","2016-10",110.7649,
"CHL","SHPRICE","TOT","IDX2015","M","2016-11",111.7349,
"CHL","SHPRICE","TOT","IDX2015","M","2016-12",110.7932,
"CHL","SHPRICE","TOT","IDX2015","M","2017-01",111.7623,
"CHL","SHPRICE","TOT","IDX2015","M","2017-02",114.4074,
"CHL","SHPRICE","TOT","IDX2015","M","2017-03",122.668,
"CHL","SHPRICE","TOT","IDX2015","M","2017-04",128.9576,
"CHL","SHPRICE","TOT","IDX2015","M","2017-05",129.006,
"CHL","SHPRICE","TOT","IDX2015","M","2017-06",128.2384,
"CHL","SHPRICE","TOT","IDX2015","M","2017-07",131.7212,
"CHL","SHPRICE","TOT","IDX2015","M","2017-08",135.3896,
"CHL","SHPRICE","TOT","IDX2015","M","2017-09",137.9489,
"CHL","SHPRICE","TOT","IDX2015","M","2017-10",145.8945,
"CHL","SHPRICE","TOT","IDX2015","M","2017-11",140.9636,
"CHL","SHPRICE","TOT","IDX2015","M","2017-12",140.4179,
"CHL","SHPRICE","TOT","IDX2015","M","2018-01",153.4483,
"CHL","SHPRICE","TOT","IDX2015","M","2018-02",151.2535,
"CHL","SHPRICE","TOT","IDX2015","M","2018-03",147.5967,
"CHL","SHPRICE","TOT","IDX2015","M","2018-04",149.7787,
"CHL","SHPRICE","TOT","IDX2015","M","2018-05",151.0219,
"CHL","SHPRICE","TOT","IDX2015","M","2018-06",145.8953,
"CHL","SHPRICE","TOT","IDX2015","M","2018-07",143.3876,
"CHL","SHPRICE","TOT","IDX2015","M","2018-08",141.8101,
"CHL","SHPRICE","TOT","IDX2015","M","2018-09",142.4297,
"CHL","SHPRICE","TOT","IDX2015","M","2018-10",140.0569,
"CHL","SHPRICE","TOT","IDX2015","M","2018-11",138.8787,
"CHL","SHPRICE","TOT","IDX2015","M","2018-12",137.4374,
"CHL","SHPRICE","TOT","IDX2015","M","2019-01",143.0601,
"CHL","SHPRICE","TOT","IDX2015","M","2019-02",145.129,
"CHL","SHPRICE","TOT","IDX2015","M","2019-03",141.2891,
"CHL","SHPRICE","TOT","IDX2015","M","2019-04",140.8842,
"CHL","SHPRICE","TOT","IDX2015","M","2019-05",134.9571,
"CHL","SHPRICE","TOT","IDX2015","M","2019-06",135.9755,
"CHL","SHPRICE","TOT","IDX2015","M","2019-07",135.7796,
"CHL","SHPRICE","TOT","IDX2015","M","2019-08",128.7925,
"CHL","SHPRICE","TOT","IDX2015","M","2019-09",132.5615,
"CHL","SHPRICE","TOT","IDX2015","M","2019-10",134.0379,
"CHL","SHPRICE","TOT","IDX2015","M","2019-11",123.7166,
"CHL","SHPRICE","TOT","IDX2015","M","2019-12",125.075,
"CHL","SHPRICE","TOT","IDX2015","M","2020-01",126.6804,
"CHL","SHPRICE","TOT","IDX2015","M","2020-02",120.872,
"CHL","SHPRICE","TOT","IDX2015","M","2020-03",95.61491,
"CHL","SHPRICE","TOT","IDX2015","M","2020-04",100.1443,
"CHL","SHPRICE","TOT","IDX2015","M","2020-05",100.5665,
"CHL","SHPRICE","TOT","IDX2015","M","2020-06",105.8217,
"CHL","SHPRICE","TOT","IDX2015","M","2020-07",108.8213,
"CHL","SHPRICE","TOT","IDX2015","M","2020-08",106.2656,
"CHL","SHPRICE","TOT","IDX2015","M","2020-09",99.69299,
"CHL","SHPRICE","TOT","IDX2015","M","2020-10",98.50239,
"CHL","SHPRICE","TOT","IDX2015","M","2020-11",104.9806,
"CHL","SHPRICE","TOT","IDX2015","M","2020-12",110.2235,
"CHL","SHPRICE","TOT","IDX2015","M","2021-01",119.8623,
"CHL","SHPRICE","TOT","IDX2015","M","2021-02",121.2605,
"CHL","SHPRICE","TOT","IDX2015","M","2021-03",129.0909,
"CHL","SHPRICE","TOT","IDX2015","M","2021-04",129.8929,
"CHL","SHPRICE","TOT","IDX2015","M","2021-05",116.5205,
"CHL","SHPRICE","TOT","IDX2015","M","2021-06",115.0285,
"CHL","SHPRICE","TOT","IDX2015","M","2021-07",112.3154,
"CHL","SHPRICE","TOT","IDX2015","M","2021-08",115.2193,
"CHL","SHPRICE","TOT","IDX2015","M","2021-09",116.5846,
"CHL","SHPRICE","TOT","IDX2015","M","2021-10",109.1185,
"CHL","SHPRICE","TOT","IDX2015","M","2021-11",118.084,
"CHL","SHPRICE","TOT","IDX2015","M","2021-12",114.0731,
"CHL","SHPRICE","TOT","IDX2015","M","2022-01",118.2497,
"CHL","SHPRICE","TOT","IDX2015","M","2022-02",120.9895,
"CHL","SHPRICE","TOT","IDX2015","M","2022-03",127.8,
"CHL","SHPRICE","TOT","IDX2015","M","2022-04",132.6966,
"CHL","SHPRICE","TOT","IDX2015","M","2022-05",137.5556,
"CHL","SHPRICE","TOT","IDX2015","M","2022-06",143.4329,
"CHL","SHPRICE","TOT","IDX2015","M","2022-07",144.1431,
"CHL","SHPRICE","TOT","IDX2015","M","2022-08",151.0254,
"CHL","SHPRICE","TOT","IDX2015","M","2022-09",154.9661,
"CHL","SHPRICE","TOT","IDX2015","M","2022-10",146.8187,
"CHL","SHPRICE","TOT","IDX2015","M","2022-11",150.9155,
"CHL","SHPRICE","TOT","IDX2015","M","2022-12",147.3218,
"CHL","SHPRICE","TOT","IDX2015","M","2023-01",145.9397,
"CHL","SHPRICE","TOT","IDX2015","M","2023-02",149.5874,
"CHL","SHPRICE","TOT","IDX2015","M","2023-03",146.6761,
"CHL","SHPRICE","TOT","IDX2015","M","2023-04",145.4296,
"CHL","SHPRICE","TOT","IDX2015","M","2023-05",150.3363,
"CHL","SHPRICE","TOT","IDX2015","M","2023-06",154.9888,
"CHL","SHPRICE","TOT","IDX2015","M","2023-07",167.1689,
"CHL","SHPRICE","TOT","IDX2015","M","2023-08",167.1599,
"CHL","SHPRICE","TOT","IDX2015","M","2023-09",159.1299,
"CHN","SHPRICE","TOT","IDX2015","M","2013-10",59.09224,
"CHN","SHPRICE","TOT","IDX2015","M","2013-11",58.49376,
"CHN","SHPRICE","TOT","IDX2015","M","2013-12",58.53194,
"CHN","SHPRICE","TOT","IDX2015","M","2014-01",55.18319,
"CHN","SHPRICE","TOT","IDX2015","M","2014-02",56.27077,
"CHN","SHPRICE","TOT","IDX2015","M","2014-03",55.10262,
"CHN","SHPRICE","TOT","IDX2015","M","2014-04",56.10492,
"CHN","SHPRICE","TOT","IDX2015","M","2014-05",54.90822,
"CHN","SHPRICE","TOT","IDX2015","M","2014-06",55.2705,
"CHN","SHPRICE","TOT","IDX2015","M","2014-07",56.44458,
"CHN","SHPRICE","TOT","IDX2015","M","2014-08",60.01955,
"CHN","SHPRICE","TOT","IDX2015","M","2014-09",62.70167,
"CHN","SHPRICE","TOT","IDX2015","M","2014-10",63.76123,
"CHN","SHPRICE","TOT","IDX2015","M","2014-11",67.45713,
"CHN","SHPRICE","TOT","IDX2015","M","2014-12",81.01926,
"CHN","SHPRICE","TOT","IDX2015","M","2015-01",88.97274,
"CHN","SHPRICE","TOT","IDX2015","M","2015-02",86.62283,
"CHN","SHPRICE","TOT","IDX2015","M","2015-03",94.2608,
"CHN","SHPRICE","TOT","IDX2015","M","2015-04",112.8654,
"CHN","SHPRICE","TOT","IDX2015","M","2015-05",120.8473,
"CHN","SHPRICE","TOT","IDX2015","M","2015-06",129.4211,
"CHN","SHPRICE","TOT","IDX2015","M","2015-07",104.1174,
"CHN","SHPRICE","TOT","IDX2015","M","2015-08",97.23898,
"CHN","SHPRICE","TOT","IDX2015","M","2015-09",84.70945,
"CHN","SHPRICE","TOT","IDX2015","M","2015-10",88.65205,
"CHN","SHPRICE","TOT","IDX2015","M","2015-11",96.35088,
"CHN","SHPRICE","TOT","IDX2015","M","2015-12",95.94104,
"CHN","SHPRICE","TOT","IDX2015","M","2016-01",81.43359,
"CHN","SHPRICE","TOT","IDX2015","M","2016-02",75.5868,
"CHN","SHPRICE","TOT","IDX2015","M","2016-03",78.69484,
"CHN","SHPRICE","TOT","IDX2015","M","2016-04",81.31035,
"CHN","SHPRICE","TOT","IDX2015","M","2016-05",77.47234,
"CHN","SHPRICE","TOT","IDX2015","M","2016-06",78.50861,
"CHN","SHPRICE","TOT","IDX2015","M","2016-07",81.62417,
"CHN","SHPRICE","TOT","IDX2015","M","2016-08",82.52074,
"CHN","SHPRICE","TOT","IDX2015","M","2016-09",82.07132,
"CHN","SHPRICE","TOT","IDX2015","M","2016-10",82.97025,
"CHN","SHPRICE","TOT","IDX2015","M","2016-11",86.4572,
"CHN","SHPRICE","TOT","IDX2015","M","2016-12",85.38379,
"CHN","SHPRICE","TOT","IDX2015","M","2017-01",84.89984,
"CHN","SHPRICE","TOT","IDX2015","M","2017-02",86.7471,
"CHN","SHPRICE","TOT","IDX2015","M","2017-03",87.67939,
"CHN","SHPRICE","TOT","IDX2015","M","2017-04",86.96244,
"CHN","SHPRICE","TOT","IDX2015","M","2017-05",83.8334,
